0 OPEN 
5543 RULE 52f89835c9c3b150fbbe1113f1c086af_ba194870f252332dca5f9b9f8aaee081_4fbf1f3b7709cda79768f7c0d2235d77_b20b795c123fcb59102aba9dbd8cae16_4fbf1f3b7709cda79768f7c0d2235d77
5546 NODE b20b795c123fcb59102aba9dbd8cae16_4fbf1f3b7709cda79768f7c0d2235d77
5549 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_b20b795c123fcb59102aba9dbd8cae16_4fbf1f3b7709cda79768f7c0d2235d77
5551 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_b20b795c123fcb59102aba9dbd8cae16_4fbf1f3b7709cda79768f7c0d2235d77
5556 RULE 7967e33c9f0e16c69b28583f66b0bf4a_b20b795c123fcb59102aba9dbd8cae16_4fbf1f3b7709cda79768f7c0d2235d77_e8978ba4fb6524350564a01b72acdfce_4fbf1f3b7709cda79768f7c0d2235d77
5559 NODE e8978ba4fb6524350564a01b72acdfce_4fbf1f3b7709cda79768f7c0d2235d77
5562 RULEATTEMPT 9461a3a129367c3823560d3ade70f976_e8978ba4fb6524350564a01b72acdfce_4fbf1f3b7709cda79768f7c0d2235d77
5565 RULEATTEMPT 9461a3a129367c3823560d3ade70f976_e8978ba4fb6524350564a01b72acdfce_4fbf1f3b7709cda79768f7c0d2235d77
5570 RULE 9461a3a129367c3823560d3ade70f976_e8978ba4fb6524350564a01b72acdfce_4fbf1f3b7709cda79768f7c0d2235d77_f52c93da25adc6300a006a5b8155ea51_4fbf1f3b7709cda79768f7c0d2235d77
5576 Z3QUERY 57d3df991b34b581d9e41169f5d59e2f
5584 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
5590 SRULE b0423371014640855295edf04998830c_f52c93da25adc6300a006a5b8155ea51_4fbf1f3b7709cda79768f7c0d2235d77_95c4d94150c916226d238fb5ac6e5a77_4fbf1f3b7709cda79768f7c0d2235d77
5604 Z3QUERY aa565950e0986606bd4a761c1ec0853b
5613 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
5619 SRULE d963a5f1675c7983986cfcbd43c5a6a8_95c4d94150c916226d238fb5ac6e5a77_4fbf1f3b7709cda79768f7c0d2235d77_e2c50e99591704de530b39b48f2bf02c_4fbf1f3b7709cda79768f7c0d2235d77
5623 NODE e2c50e99591704de530b39b48f2bf02c_4fbf1f3b7709cda79768f7c0d2235d77
5626 RULEATTEMPT 38a234ba1433c7e6be185a4cc7676cc1_e2c50e99591704de530b39b48f2bf02c_4fbf1f3b7709cda79768f7c0d2235d77
5629 RULEATTEMPT 38a234ba1433c7e6be185a4cc7676cc1_e2c50e99591704de530b39b48f2bf02c_4fbf1f3b7709cda79768f7c0d2235d77
5635 RULE 38a234ba1433c7e6be185a4cc7676cc1_e2c50e99591704de530b39b48f2bf02c_4fbf1f3b7709cda79768f7c0d2235d77_1b02eb01c690132e57c229fc485b5a3f_4fbf1f3b7709cda79768f7c0d2235d77
5638 IMPLICATION 4fbf1f3b7709cda79768f7c0d2235d77_69ee204525e19a56a014005632801713
5643 Z3QUERY 473642729af1f48b31fc98524c747c62
5652 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
5658 SRULE b00d89a63ee7918d6dfd602651f2f925_1b02eb01c690132e57c229fc485b5a3f_4fbf1f3b7709cda79768f7c0d2235d77_695547f9379e0068a5667a6d7fb687cd_4fbf1f3b7709cda79768f7c0d2235d77
5661 NODE 695547f9379e0068a5667a6d7fb687cd_4fbf1f3b7709cda79768f7c0d2235d77
5664 RULEATTEMPT e290c44cab597e982619696cc78838fb_695547f9379e0068a5667a6d7fb687cd_4fbf1f3b7709cda79768f7c0d2235d77
5667 RULEATTEMPT e290c44cab597e982619696cc78838fb_695547f9379e0068a5667a6d7fb687cd_4fbf1f3b7709cda79768f7c0d2235d77
5672 RULE e290c44cab597e982619696cc78838fb_695547f9379e0068a5667a6d7fb687cd_4fbf1f3b7709cda79768f7c0d2235d77_ff06a942ce629f6a579a99fb2aacbc72_4fbf1f3b7709cda79768f7c0d2235d77
5676 NODE ff06a942ce629f6a579a99fb2aacbc72_4fbf1f3b7709cda79768f7c0d2235d77
5679 RULEATTEMPT b4c2b7c2866edc0dddc43f3f1759b197_ff06a942ce629f6a579a99fb2aacbc72_4fbf1f3b7709cda79768f7c0d2235d77
5682 RULEATTEMPT b4c2b7c2866edc0dddc43f3f1759b197_ff06a942ce629f6a579a99fb2aacbc72_4fbf1f3b7709cda79768f7c0d2235d77
5687 RULE b4c2b7c2866edc0dddc43f3f1759b197_ff06a942ce629f6a579a99fb2aacbc72_4fbf1f3b7709cda79768f7c0d2235d77_84bcb9144b58196a0aa8d0fbb1672a39_4fbf1f3b7709cda79768f7c0d2235d77
5690 NODE 84bcb9144b58196a0aa8d0fbb1672a39_4fbf1f3b7709cda79768f7c0d2235d77
5693 RULEATTEMPT 916242db9e74b99a3c72602f1b27dde7_84bcb9144b58196a0aa8d0fbb1672a39_4fbf1f3b7709cda79768f7c0d2235d77
5695 RULEATTEMPT d70c29635e7b8c5d8f8eb28e12504afe_84bcb9144b58196a0aa8d0fbb1672a39_4fbf1f3b7709cda79768f7c0d2235d77
5698 RULEATTEMPT d70c29635e7b8c5d8f8eb28e12504afe_84bcb9144b58196a0aa8d0fbb1672a39_4fbf1f3b7709cda79768f7c0d2235d77
5703 RULE d70c29635e7b8c5d8f8eb28e12504afe_84bcb9144b58196a0aa8d0fbb1672a39_4fbf1f3b7709cda79768f7c0d2235d77_a323974e3a54c44d680a1ad461ce3148_4fbf1f3b7709cda79768f7c0d2235d77
5707 NODE a323974e3a54c44d680a1ad461ce3148_4fbf1f3b7709cda79768f7c0d2235d77
5709 RULEATTEMPT 291ce9beef952b406a4d9edcac79f490_a323974e3a54c44d680a1ad461ce3148_4fbf1f3b7709cda79768f7c0d2235d77
5712 RULEATTEMPT 291ce9beef952b406a4d9edcac79f490_a323974e3a54c44d680a1ad461ce3148_4fbf1f3b7709cda79768f7c0d2235d77
5716 RULE 291ce9beef952b406a4d9edcac79f490_a323974e3a54c44d680a1ad461ce3148_4fbf1f3b7709cda79768f7c0d2235d77_4c12bb7417cfa04fce5adf4ebf3e66e9_4fbf1f3b7709cda79768f7c0d2235d77
5720 NODE 4c12bb7417cfa04fce5adf4ebf3e66e9_4fbf1f3b7709cda79768f7c0d2235d77
5722 RULEATTEMPT 82b79a931ab623dfc71ee41713422d62_4c12bb7417cfa04fce5adf4ebf3e66e9_4fbf1f3b7709cda79768f7c0d2235d77
5725 RULEATTEMPT 4b844012a063e705ad9eb28f3eba64bf_4c12bb7417cfa04fce5adf4ebf3e66e9_4fbf1f3b7709cda79768f7c0d2235d77
5728 RULEATTEMPT 82b79a931ab623dfc71ee41713422d62_4c12bb7417cfa04fce5adf4ebf3e66e9_4fbf1f3b7709cda79768f7c0d2235d77
5732 RULE 82b79a931ab623dfc71ee41713422d62_4c12bb7417cfa04fce5adf4ebf3e66e9_4fbf1f3b7709cda79768f7c0d2235d77_ab2c0775ea01948f78a718c8ac061d03_4fbf1f3b7709cda79768f7c0d2235d77
5736 NODE ab2c0775ea01948f78a718c8ac061d03_4fbf1f3b7709cda79768f7c0d2235d77
5738 RULEATTEMPT 4b74905c7ba10fc34356bd0623ddc3d1_ab2c0775ea01948f78a718c8ac061d03_4fbf1f3b7709cda79768f7c0d2235d77
5743 RULEATTEMPT 6f880c8b33c88f48a493e070025e3d17_ab2c0775ea01948f78a718c8ac061d03_4fbf1f3b7709cda79768f7c0d2235d77
5745 RULEATTEMPT 7c7ae5fc45bf6fbbad0993ad67638289_ab2c0775ea01948f78a718c8ac061d03_4fbf1f3b7709cda79768f7c0d2235d77
5748 RULEATTEMPT 4b74905c7ba10fc34356bd0623ddc3d1_ab2c0775ea01948f78a718c8ac061d03_4fbf1f3b7709cda79768f7c0d2235d77
5752 RULE 4b74905c7ba10fc34356bd0623ddc3d1_ab2c0775ea01948f78a718c8ac061d03_4fbf1f3b7709cda79768f7c0d2235d77_a5eed4e8e4569fc0cd3410375ade6e65_4fbf1f3b7709cda79768f7c0d2235d77
5756 NODE a5eed4e8e4569fc0cd3410375ade6e65_4fbf1f3b7709cda79768f7c0d2235d77
5758 RULEATTEMPT 770d0992f983ca9c1371665c9fd772f6_a5eed4e8e4569fc0cd3410375ade6e65_4fbf1f3b7709cda79768f7c0d2235d77
5762 RULEATTEMPT 770d0992f983ca9c1371665c9fd772f6_a5eed4e8e4569fc0cd3410375ade6e65_4fbf1f3b7709cda79768f7c0d2235d77
5766 RULE 770d0992f983ca9c1371665c9fd772f6_a5eed4e8e4569fc0cd3410375ade6e65_4fbf1f3b7709cda79768f7c0d2235d77_109b00806d4047e9a0bd408808ee665b_4fbf1f3b7709cda79768f7c0d2235d77
5770 NODE 109b00806d4047e9a0bd408808ee665b_4fbf1f3b7709cda79768f7c0d2235d77
5773 RULEATTEMPT 574fefe39144d7b36989c34dd587c21e_109b00806d4047e9a0bd408808ee665b_4fbf1f3b7709cda79768f7c0d2235d77
5775 RULEATTEMPT ea1743c54d66c424cc4828892a679a45_109b00806d4047e9a0bd408808ee665b_4fbf1f3b7709cda79768f7c0d2235d77
5778 RULEATTEMPT af5d713042e4a119a027af48fea635b5_109b00806d4047e9a0bd408808ee665b_4fbf1f3b7709cda79768f7c0d2235d77
5781 RULEATTEMPT 6a058841ed4bb60873d493c58cf5bdd4_109b00806d4047e9a0bd408808ee665b_4fbf1f3b7709cda79768f7c0d2235d77
5783 RULEATTEMPT af5d713042e4a119a027af48fea635b5_109b00806d4047e9a0bd408808ee665b_4fbf1f3b7709cda79768f7c0d2235d77
5788 RULE af5d713042e4a119a027af48fea635b5_109b00806d4047e9a0bd408808ee665b_4fbf1f3b7709cda79768f7c0d2235d77_458b3231f3449b39849643a0d9eaf556_4fbf1f3b7709cda79768f7c0d2235d77
5791 NODE 458b3231f3449b39849643a0d9eaf556_4fbf1f3b7709cda79768f7c0d2235d77
5794 RULEATTEMPT eec2ca664e5040086c4a16c40a089988_458b3231f3449b39849643a0d9eaf556_4fbf1f3b7709cda79768f7c0d2235d77
5797 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_458b3231f3449b39849643a0d9eaf556_4fbf1f3b7709cda79768f7c0d2235d77
5799 RULEATTEMPT eec2ca664e5040086c4a16c40a089988_458b3231f3449b39849643a0d9eaf556_4fbf1f3b7709cda79768f7c0d2235d77
5804 RULE eec2ca664e5040086c4a16c40a089988_458b3231f3449b39849643a0d9eaf556_4fbf1f3b7709cda79768f7c0d2235d77_5b51fda9ee3c699cb27d4f4fd0d79e38_4fbf1f3b7709cda79768f7c0d2235d77
5807 NODE 5b51fda9ee3c699cb27d4f4fd0d79e38_4fbf1f3b7709cda79768f7c0d2235d77
5810 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_5b51fda9ee3c699cb27d4f4fd0d79e38_4fbf1f3b7709cda79768f7c0d2235d77
5812 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_5b51fda9ee3c699cb27d4f4fd0d79e38_4fbf1f3b7709cda79768f7c0d2235d77
5817 RULE 7967e33c9f0e16c69b28583f66b0bf4a_5b51fda9ee3c699cb27d4f4fd0d79e38_4fbf1f3b7709cda79768f7c0d2235d77_e985eee067224b6a8664ee497d54b72d_4fbf1f3b7709cda79768f7c0d2235d77
5820 NODE e985eee067224b6a8664ee497d54b72d_4fbf1f3b7709cda79768f7c0d2235d77
5823 RULEATTEMPT 9461a3a129367c3823560d3ade70f976_e985eee067224b6a8664ee497d54b72d_4fbf1f3b7709cda79768f7c0d2235d77
5825 RULEATTEMPT 9461a3a129367c3823560d3ade70f976_e985eee067224b6a8664ee497d54b72d_4fbf1f3b7709cda79768f7c0d2235d77
5831 RULE 9461a3a129367c3823560d3ade70f976_e985eee067224b6a8664ee497d54b72d_4fbf1f3b7709cda79768f7c0d2235d77_3b2d31d7883236e4a352121b90a78437_4fbf1f3b7709cda79768f7c0d2235d77
5837 Z3QUERY 405263485ee935501af008ca1a36666
5845 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
5851 SRULE b0423371014640855295edf04998830c_3b2d31d7883236e4a352121b90a78437_4fbf1f3b7709cda79768f7c0d2235d77_e26676466276ba9c964d1b52748ee62e_4fbf1f3b7709cda79768f7c0d2235d77
5857 Z3QUERY 8ed2fae45cba0b60d73c146385c213a2
5866 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
5872 SRULE d963a5f1675c7983986cfcbd43c5a6a8_e26676466276ba9c964d1b52748ee62e_4fbf1f3b7709cda79768f7c0d2235d77_d517a4832d33298dce7570f31f7e9c3b_4fbf1f3b7709cda79768f7c0d2235d77
5875 NODE d517a4832d33298dce7570f31f7e9c3b_4fbf1f3b7709cda79768f7c0d2235d77
5878 RULEATTEMPT c79a1122582ae671bb599ddd3131a8e5_d517a4832d33298dce7570f31f7e9c3b_4fbf1f3b7709cda79768f7c0d2235d77
5889 RULEATTEMPT c79a1122582ae671bb599ddd3131a8e5_d517a4832d33298dce7570f31f7e9c3b_4fbf1f3b7709cda79768f7c0d2235d77
5895 RULE c79a1122582ae671bb599ddd3131a8e5_d517a4832d33298dce7570f31f7e9c3b_4fbf1f3b7709cda79768f7c0d2235d77_9f0a81d3402f02153f8751bd48fc746c_4fbf1f3b7709cda79768f7c0d2235d77
5898 IMPLICATION 4fbf1f3b7709cda79768f7c0d2235d77_69ee204525e19a56a014005632801713
5904 Z3QUERY 1afe4cf445a0ea6a1027355f29669a5e
5913 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
5918 SRULE b00d89a63ee7918d6dfd602651f2f925_9f0a81d3402f02153f8751bd48fc746c_4fbf1f3b7709cda79768f7c0d2235d77_35b7563f0dffdfda535cf707eec4c572_4fbf1f3b7709cda79768f7c0d2235d77
5922 NODE 35b7563f0dffdfda535cf707eec4c572_4fbf1f3b7709cda79768f7c0d2235d77
5925 RULEATTEMPT fb9387a73c2e4884044127b7c88eae8a_35b7563f0dffdfda535cf707eec4c572_4fbf1f3b7709cda79768f7c0d2235d77
5928 RULEATTEMPT fb9387a73c2e4884044127b7c88eae8a_35b7563f0dffdfda535cf707eec4c572_4fbf1f3b7709cda79768f7c0d2235d77
5933 RULE fb9387a73c2e4884044127b7c88eae8a_35b7563f0dffdfda535cf707eec4c572_4fbf1f3b7709cda79768f7c0d2235d77_65b3ded59aebd60b00234946c48dd1d1_4fbf1f3b7709cda79768f7c0d2235d77
5937 NODE 65b3ded59aebd60b00234946c48dd1d1_4fbf1f3b7709cda79768f7c0d2235d77
5939 RULEATTEMPT 2d36142d44bcb7a4a969cf89fe304df5_65b3ded59aebd60b00234946c48dd1d1_4fbf1f3b7709cda79768f7c0d2235d77
5942 RULEATTEMPT 2d36142d44bcb7a4a969cf89fe304df5_65b3ded59aebd60b00234946c48dd1d1_4fbf1f3b7709cda79768f7c0d2235d77
5947 RULE 2d36142d44bcb7a4a969cf89fe304df5_65b3ded59aebd60b00234946c48dd1d1_4fbf1f3b7709cda79768f7c0d2235d77_cce5869f9ad84990c43bcccc59f328f1_4fbf1f3b7709cda79768f7c0d2235d77
5951 NODE cce5869f9ad84990c43bcccc59f328f1_4fbf1f3b7709cda79768f7c0d2235d77
5953 RULEATTEMPT 916242db9e74b99a3c72602f1b27dde7_cce5869f9ad84990c43bcccc59f328f1_4fbf1f3b7709cda79768f7c0d2235d77
5956 RULEATTEMPT d70c29635e7b8c5d8f8eb28e12504afe_cce5869f9ad84990c43bcccc59f328f1_4fbf1f3b7709cda79768f7c0d2235d77
5959 RULEATTEMPT d70c29635e7b8c5d8f8eb28e12504afe_cce5869f9ad84990c43bcccc59f328f1_4fbf1f3b7709cda79768f7c0d2235d77
5964 RULE d70c29635e7b8c5d8f8eb28e12504afe_cce5869f9ad84990c43bcccc59f328f1_4fbf1f3b7709cda79768f7c0d2235d77_53b1b3a6b36ea9c05f47c114da38818f_4fbf1f3b7709cda79768f7c0d2235d77
5967 NODE 53b1b3a6b36ea9c05f47c114da38818f_4fbf1f3b7709cda79768f7c0d2235d77
5970 RULEATTEMPT 291ce9beef952b406a4d9edcac79f490_53b1b3a6b36ea9c05f47c114da38818f_4fbf1f3b7709cda79768f7c0d2235d77
5973 RULEATTEMPT 291ce9beef952b406a4d9edcac79f490_53b1b3a6b36ea9c05f47c114da38818f_4fbf1f3b7709cda79768f7c0d2235d77
5978 RULE 291ce9beef952b406a4d9edcac79f490_53b1b3a6b36ea9c05f47c114da38818f_4fbf1f3b7709cda79768f7c0d2235d77_173e802392ca1f3568c8f0d5572e565e_4fbf1f3b7709cda79768f7c0d2235d77
5981 NODE 173e802392ca1f3568c8f0d5572e565e_4fbf1f3b7709cda79768f7c0d2235d77
5984 RULEATTEMPT 82b79a931ab623dfc71ee41713422d62_173e802392ca1f3568c8f0d5572e565e_4fbf1f3b7709cda79768f7c0d2235d77
5987 RULEATTEMPT 4b844012a063e705ad9eb28f3eba64bf_173e802392ca1f3568c8f0d5572e565e_4fbf1f3b7709cda79768f7c0d2235d77
5990 RULEATTEMPT 82b79a931ab623dfc71ee41713422d62_173e802392ca1f3568c8f0d5572e565e_4fbf1f3b7709cda79768f7c0d2235d77
5995 RULE 82b79a931ab623dfc71ee41713422d62_173e802392ca1f3568c8f0d5572e565e_4fbf1f3b7709cda79768f7c0d2235d77_2d2dcc8489ea184cccf05d392746d15e_4fbf1f3b7709cda79768f7c0d2235d77
5998 NODE 2d2dcc8489ea184cccf05d392746d15e_4fbf1f3b7709cda79768f7c0d2235d77
6001 RULEATTEMPT 4b74905c7ba10fc34356bd0623ddc3d1_2d2dcc8489ea184cccf05d392746d15e_4fbf1f3b7709cda79768f7c0d2235d77
6003 RULEATTEMPT 6f880c8b33c88f48a493e070025e3d17_2d2dcc8489ea184cccf05d392746d15e_4fbf1f3b7709cda79768f7c0d2235d77
6006 RULEATTEMPT 7c7ae5fc45bf6fbbad0993ad67638289_2d2dcc8489ea184cccf05d392746d15e_4fbf1f3b7709cda79768f7c0d2235d77
6009 RULEATTEMPT 4b74905c7ba10fc34356bd0623ddc3d1_2d2dcc8489ea184cccf05d392746d15e_4fbf1f3b7709cda79768f7c0d2235d77
6014 RULE 4b74905c7ba10fc34356bd0623ddc3d1_2d2dcc8489ea184cccf05d392746d15e_4fbf1f3b7709cda79768f7c0d2235d77_510f95401c4d029a6f3a839db958a48c_4fbf1f3b7709cda79768f7c0d2235d77
6017 NODE 510f95401c4d029a6f3a839db958a48c_4fbf1f3b7709cda79768f7c0d2235d77
6020 RULEATTEMPT 770d0992f983ca9c1371665c9fd772f6_510f95401c4d029a6f3a839db958a48c_4fbf1f3b7709cda79768f7c0d2235d77
6023 RULEATTEMPT 770d0992f983ca9c1371665c9fd772f6_510f95401c4d029a6f3a839db958a48c_4fbf1f3b7709cda79768f7c0d2235d77
6027 RULE 770d0992f983ca9c1371665c9fd772f6_510f95401c4d029a6f3a839db958a48c_4fbf1f3b7709cda79768f7c0d2235d77_55e53ab863185eca23d7f72fd683e865_4fbf1f3b7709cda79768f7c0d2235d77
6031 NODE 55e53ab863185eca23d7f72fd683e865_4fbf1f3b7709cda79768f7c0d2235d77
6034 RULEATTEMPT 3a13d82d3b78e99607e3009e791648a_55e53ab863185eca23d7f72fd683e865_4fbf1f3b7709cda79768f7c0d2235d77
6036 RULEATTEMPT 574fefe39144d7b36989c34dd587c21e_55e53ab863185eca23d7f72fd683e865_4fbf1f3b7709cda79768f7c0d2235d77
6039 RULEATTEMPT ea1743c54d66c424cc4828892a679a45_55e53ab863185eca23d7f72fd683e865_4fbf1f3b7709cda79768f7c0d2235d77
6042 RULEATTEMPT af5d713042e4a119a027af48fea635b5_55e53ab863185eca23d7f72fd683e865_4fbf1f3b7709cda79768f7c0d2235d77
6044 RULEATTEMPT 6a058841ed4bb60873d493c58cf5bdd4_55e53ab863185eca23d7f72fd683e865_4fbf1f3b7709cda79768f7c0d2235d77
6047 RULEATTEMPT af5d713042e4a119a027af48fea635b5_55e53ab863185eca23d7f72fd683e865_4fbf1f3b7709cda79768f7c0d2235d77
6051 RULE af5d713042e4a119a027af48fea635b5_55e53ab863185eca23d7f72fd683e865_4fbf1f3b7709cda79768f7c0d2235d77_38fcd675c14bc513ba3e37e2cfe3cb55_4fbf1f3b7709cda79768f7c0d2235d77
6055 NODE 38fcd675c14bc513ba3e37e2cfe3cb55_4fbf1f3b7709cda79768f7c0d2235d77
6057 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_38fcd675c14bc513ba3e37e2cfe3cb55_4fbf1f3b7709cda79768f7c0d2235d77
6060 RULEATTEMPT 7967e33c9f0e16c69b28583f66b0bf4a_38fcd675c14bc513ba3e37e2cfe3cb55_4fbf1f3b7709cda79768f7c0d2235d77
6065 RULE 7967e33c9f0e16c69b28583f66b0bf4a_38fcd675c14bc513ba3e37e2cfe3cb55_4fbf1f3b7709cda79768f7c0d2235d77_c669a4689fb50c1ce4132216e29f04ad_4fbf1f3b7709cda79768f7c0d2235d77
6068 NODE c669a4689fb50c1ce4132216e29f04ad_4fbf1f3b7709cda79768f7c0d2235d77
6071 RULEATTEMPT 9461a3a129367c3823560d3ade70f976_c669a4689fb50c1ce4132216e29f04ad_4fbf1f3b7709cda79768f7c0d2235d77
6074 RULEATTEMPT 9461a3a129367c3823560d3ade70f976_c669a4689fb50c1ce4132216e29f04ad_4fbf1f3b7709cda79768f7c0d2235d77
6078 RULE 9461a3a129367c3823560d3ade70f976_c669a4689fb50c1ce4132216e29f04ad_4fbf1f3b7709cda79768f7c0d2235d77_298e99e37fcd69b3f0318740b0b6669e_4fbf1f3b7709cda79768f7c0d2235d77
6084 Z3QUERY 9dd8708e510972c01303c20486693cc6
6093 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
6098 SRULE b0423371014640855295edf04998830c_298e99e37fcd69b3f0318740b0b6669e_4fbf1f3b7709cda79768f7c0d2235d77_c8b3f2776c31bf57ac57010bc5f25456_4fbf1f3b7709cda79768f7c0d2235d77
6105 Z3QUERY 90b2df0c49125d33d36418db7be1415c
6113 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
6118 SRULE d963a5f1675c7983986cfcbd43c5a6a8_c8b3f2776c31bf57ac57010bc5f25456_4fbf1f3b7709cda79768f7c0d2235d77_e5f5a18620d642f8f39d02d1da5217ff_4fbf1f3b7709cda79768f7c0d2235d77
6122 NODE e5f5a18620d642f8f39d02d1da5217ff_4fbf1f3b7709cda79768f7c0d2235d77
6125 RULEATTEMPT e2a6b201fe0fc266a58117f3bdb6af92_e5f5a18620d642f8f39d02d1da5217ff_4fbf1f3b7709cda79768f7c0d2235d77
6128 RULEATTEMPT e2a6b201fe0fc266a58117f3bdb6af92_e5f5a18620d642f8f39d02d1da5217ff_4fbf1f3b7709cda79768f7c0d2235d77
6133 RULE e2a6b201fe0fc266a58117f3bdb6af92_e5f5a18620d642f8f39d02d1da5217ff_4fbf1f3b7709cda79768f7c0d2235d77_4ef05345135cfdee956bc5608c39b035_4fbf1f3b7709cda79768f7c0d2235d77
6136 IMPLICATION 4fbf1f3b7709cda79768f7c0d2235d77_69ee204525e19a56a014005632801713
6141 Z3QUERY a366bfe1caf59f9e9978f3b2936d52bf
6150 Z3RESULT 45cec7a8980d692f6f476a7f4180b15a
6155 SRULE b00d89a63ee7918d6dfd602651f2f925_4ef05345135cfdee956bc5608c39b035_4fbf1f3b7709cda79768f7c0d2235d77_6a03a08d55041d4ef4c9646ca09ab14e_4fbf1f3b7709cda79768f7c0d2235d77
6159 NODE 6a03a08d55041d4ef4c9646ca09ab14e_4fbf1f3b7709cda79768f7c0d2235d77
6161 RULEATTEMPT d9c607cd8dcffa1c1e48e94a7002b938_6a03a08d55041d4ef4c9646ca09ab14e_4fbf1f3b7709cda79768f7c0d2235d77
6164 RULEATTEMPT d9c607cd8dcffa1c1e48e94a7002b938_6a03a08d55041d4ef4c9646ca09ab14e_4fbf1f3b7709cda79768f7c0d2235d77
6169 RULE d9c607cd8dcffa1c1e48e94a7002b938_6a03a08d55041d4ef4c9646ca09ab14e_4fbf1f3b7709cda79768f7c0d2235d77_65c6523555ced064f52733d3e85e04cf_4fbf1f3b7709cda79768f7c0d2235d77
6173 NODE 65c6523555ced064f52733d3e85e04cf_4fbf1f3b7709cda79768f7c0d2235d77
6175 RULEATTEMPT b4c2b7c2866edc0dddc43f3f1759b197_65c6523555ced064f52733d3e85e04cf_4fbf1f3b7709cda79768f7c0d2235d77
6178 RULEATTEMPT b4c2b7c2866edc0dddc43f3f1759b197_65c6523555ced064f52733d3e85e04cf_4fbf1f3b7709cda79768f7c0d2235d77
6195 RULE b4c2b7c2866edc0dddc43f3f1759b197_65c6523555ced064f52733d3e85e04cf_4fbf1f3b7709cda79768f7c0d2235d77_52e34a81b1dd0208faa537ba916d2479_4fbf1f3b7709cda79768f7c0d2235d77
6199 NODE 52e34a81b1dd0208faa537ba916d2479_4fbf1f3b7709cda79768f7c0d2235d77
6201 RULEATTEMPT 916242db9e74b99a3c72602f1b27dde7_52e34a81b1dd0208faa537ba916d2479_4fbf1f3b7709cda79768f7c0d2235d77
6204 RULEATTEMPT d70c29635e7b8c5d8f8eb28e12504afe_52e34a81b1dd0208faa537ba916d2479_4fbf1f3b7709cda79768f7c0d2235d77
6207 RULEATTEMPT d70c29635e7b8c5d8f8eb28e12504afe_52e34a81b1dd0208faa537ba916d2479_4fbf1f3b7709cda79768f7c0d2235d77
6212 RULE d70c29635e7b8c5d8f8eb28e12504afe_52e34a81b1dd0208faa537ba916d2479_4fbf1f3b7709cda79768f7c0d2235d77_a45f9cb0a25b7abcf9bdcde74b66cb5e_4fbf1f3b7709cda79768f7c0d2235d77
6215 NODE a45f9cb0a25b7abcf9bdcde74b66cb5e_4fbf1f3b7709cda79768f7c0d2235d77
6218 RULEATTEMPT 291ce9beef952b406a4d9edcac79f490_a45f9cb0a25b7abcf9bdcde74b66cb5e_4fbf1f3b7709cda79768f7c0d2235d77
6220 RULEATTEMPT 291ce9beef952b406a4d9edcac79f490_a45f9cb0a25b7abcf9bdcde74b66cb5e_4fbf1f3b7709cda79768f7c0d2235d77
6225 RULE 291ce9beef952b406a4d9edcac79f490_a45f9cb0a25b7abcf9bdcde74b66cb5e_4fbf1f3b7709cda79768f7c0d2235d77_a166b8ba04770bbb84a64980b88c7dfe_4fbf1f3b7709cda79768f7c0d2235d77
6229 NODE a166b8ba04770bbb84a64980b88c7dfe_4fbf1f3b7709cda79768f7c0d2235d77
6231 RULEATTEMPT 82b79a931ab623dfc71ee41713422d62_a166b8ba04770bbb84a64980b88c7dfe_4fbf1f3b7709cda79768f7c0d2235d77
6234 RULEATTEMPT 4b844012a063e705ad9eb28f3eba64bf_a166b8ba04770bbb84a64980b88c7dfe_4fbf1f3b7709cda79768f7c0d2235d77
6236 RULEATTEMPT 82b79a931ab623dfc71ee41713422d62_a166b8ba04770bbb84a64980b88c7dfe_4fbf1f3b7709cda79768f7c0d2235d77
6241 RULE 82b79a931ab623dfc71ee41713422d62_a166b8ba04770bbb84a64980b88c7dfe_4fbf1f3b7709cda79768f7c0d2235d77_272510e6e8776d690547bf3b419d847f_4fbf1f3b7709cda79768f7c0d2235d77
6245 NODE 272510e6e8776d690547bf3b419d847f_4fbf1f3b7709cda79768f7c0d2235d77
6248 RULEATTEMPT 4b74905c7ba10fc34356bd0623ddc3d1_272510e6e8776d690547bf3b419d847f_4fbf1f3b7709cda79768f7c0d2235d77
6250 RULEATTEMPT 6f880c8b33c88f48a493e070025e3d17_272510e6e8776d690547bf3b419d847f_4fbf1f3b7709cda79768f7c0d2235d77
